iter,n,l,active_time,degree_sampling_time,coms_sampling_time,edges_gen_time,edges_correlation_time
6,32768,2,0.0005428791046142578,0.061576128005981445,0.1522209644317627,0.0666038990020752,4.678138017654419
7,32768,2,0.0005500316619873047,0.06610703468322754,0.06145191192626953,0.07820510864257812,4.68147087097168
8,32768,2,0.0005588531494140625,0.06237602233886719,0.17938709259033203,0.07381296157836914,4.805940866470337
9,32768,2,0.0005462169647216797,0.061769962310791016,0.10117888450622559,0.07146310806274414,4.759199857711792
10,32768,2,0.00055694580078125,0.06154608726501465,0.18395090103149414,0.07958292961120605,4.72300910949707
1,32768,3,0.0008208751678466797,0.10250520706176758,0.22562885284423828,0.10659003257751465,9.959738969802856
2,32768,3,0.0008060932159423828,0.09096908569335938,0.16945695877075195,0.1133878231048584,10.138763189315796
3,32768,3,0.0008158683776855469,0.0946660041809082,0.19921302795410156,0.10735511779785156,10.102779865264893
4,32768,3,0.000804901123046875,0.0932610034942627,0.1773989200592041,0.10452795028686523,9.901087045669556
5,32768,3,0.0008740425109863281,0.14198684692382812,0.17583918571472168,0.10767698287963867,10.102330923080444
6,32768,3,0.0008058547973632812,0.09611892700195312,0.1282820701599121,0.10577797889709473,10.099492073059082
7,32768,3,0.0008058547973632812,0.09369897842407227,0.1224219799041748,0.10715389251708984,10.068537950515747
8,32768,3,0.0008141994476318359,0.09218287467956543,0.11852312088012695,0.1027979850769043,10.103893995285034
9,32768,3,0.0008420944213867188,0.10684394836425781,0.2457139492034912,0.1081230640411377,10.09801697731018
10,32768,3,0.0008139610290527344,0.09003400802612305,0.20768094062805176,0.10593914985656738,10.097507953643799
1,32768,4,0.0010950565338134766,0.12907791137695312,0.2555379867553711,0.14356112480163574,18.033371925354004
2,32768,4,0.0011398792266845703,0.17864203453063965,0.23100900650024414,0.1959209442138672,18.091637134552002
3,32768,4,0.0010609626770019531,0.12377095222473145,0.18793010711669922,0.19758892059326172,17.991484880447388
4,32768,4,0.0011029243469238281,0.19098210334777832,0.2915980815887451,0.1911628246307373,17.881761074066162
5,32768,4,0.0010540485382080078,0.12423896789550781,0.25768208503723145,0.13797688484191895,18.13861894607544
6,32768,4,0.0010569095611572266,0.17815303802490234,0.18129396438598633,0.1886589527130127,18.030395030975342
7,32768,4,0.0010979175567626953,0.13692212104797363,0.2879059314727783,0.19074392318725586,18.077265977859497
8,32768,4,0.0010879039764404297,0.12722516059875488,0.22046685218811035,0.19228506088256836,18.030370950698853
9,32768,4,0.0011241436004638672,0.17699885368347168,0.28492307662963867,0.195173978805542,17.96835494041443
10,32768,4,0.0010809898376464844,0.12444400787353516,0.2741529941558838,0.19466900825500488,18.0784010887146
1,32768,5,0.0013959407806396484,0.21253490447998047,0.31070804595947266,0.2322540283203125,28.46395206451416
2,32768,5,0.0013270378112792969,0.16031599044799805,0.36983704566955566,0.23122382164001465,28.511820077896118
3,32768,5,0.001352071762084961,0.16013097763061523,0.26822400093078613,0.16773295402526855,28.629467010498047
4,32768,5,0.0013718605041503906,0.21621394157409668,0.26548218727111816,0.22942185401916504,28.740478992462158
5,32768,5,0.0013518333435058594,0.15592503547668457,0.22858095169067383,0.23045897483825684,28.511614084243774
6,32768,5,0.001354217529296875,0.20894384384155273,0.3503530025482178,0.22775697708129883,28.356677055358887
7,32768,5,0.001316070556640625,0.15710806846618652,0.3407769203186035,0.17004895210266113,28.529303073883057
8,32768,5,0.0013208389282226562,0.15711212158203125,0.38379502296447754,0.22667193412780762,28.34377694129944
9,32768,5,0.0013251304626464844,0.1542189121246338,0.306257963180542,0.2359781265258789,28.428669929504395
10,32768,5,0.0013439655303955078,0.2169020175933838,0.3453819751739502,0.22624707221984863,28.533204078674316
1,65536,2,0.0011031627655029297,0.1898348331451416,0.277508020401001,0.2764699459075928,16.220593214035034
2,65536,2,0.0011110305786132812,0.13113188743591309,0.332064151763916,0.252471923828125,16.622123956680298
3,65536,2,0.001062154769897461,0.1320199966430664,0.29905104637145996,0.26030492782592773,16.540961027145386
4,65536,2,0.0010831356048583984,0.1389789581298828,0.3470730781555176,0.2661879062652588,16.433892965316772
5,65536,2,0.0010890960693359375,0.1376340389251709,0.3865189552307129,0.2618269920349121,16.59504008293152
6,65536,2,0.0011620521545410156,0.20153403282165527,0.17243289947509766,0.26332592964172363,16.31895112991333
7,65536,2,0.001107931137084961,0.1368870735168457,0.39643383026123047,0.26208996772766113,16.397576093673706
8,65536,2,0.001129150390625,0.14164400100708008,0.3339700698852539,0.25862884521484375,16.222344160079956
9,65536,2,0.0011031627655029297,0.1311647891998291,0.48666906356811523,0.2542741298675537,16.468515872955322
10,65536,2,0.0010890960693359375,0.13871288299560547,0.3385181427001953,0.26840686798095703,16.61287021636963
1,65536,3,0.0015871524810791016,0.25871801376342773,0.6274378299713135,0.35973310470581055,32.61043405532837
2,65536,3,0.001695871353149414,0.20173907279968262,0.3960099220275879,0.3927779197692871,32.737879037857056
3,65536,3,0.0015940666198730469,0.19712400436401367,0.588935136795044,0.37486791610717773,32.98207712173462
4,65536,3,0.0015981197357177734,0.19703197479248047,0.6459391117095947,0.38373589515686035,32.528428077697754
5,65536,3,0.0015938282012939453,0.20903921127319336,0.18114280700683594,0.37951016426086426,32.643563985824585
6,65536,3,0.0017070770263671875,0.20934700965881348,0.571295976638794,0.37792205810546875,32.68226599693298
7,65536,3,0.00167083740234375,0.25550103187561035,0.3604300022125244,0.3655860424041748,32.967324018478394
8,65536,3,0.0016179084777832031,0.20152497291564941,0.505734920501709,0.36486101150512695,32.67035508155823
9,65536,3,0.001592874526977539,0.19700312614440918,0.5613160133361816,0.361738920211792,32.79804301261902
10,65536,3,0.0015881061553955078,0.20907187461853027,0.5784211158752441,0.3687448501586914,32.54846000671387
1,65536,4,0.002086162567138672,0.2705800533294678,0.6605298519134521,0.4712691307067871,55.780953884124756
2,65536,4,0.002174854278564453,0.27550411224365234,0.8220109939575195,0.49100303649902344,56.01246190071106
3,65536,4,0.0021920204162597656,0.2655029296875,0.5697100162506104,0.5493218898773193,55.592097997665405
4,65536,4,0.0021429061889648438,0.2742021083831787,0.5141658782958984,0.5209670066833496,55.82456707954407
5,65536,4,0.0021741390228271484,0.2714219093322754,0.7401559352874756,0.488051176071167,55.81270694732666
6,65536,4,0.002176046371459961,0.26550912857055664,0.7179479598999023,0.5418369770050049,55.97082591056824
7,65536,4,0.0022220611572265625,0.33806896209716797,0.5363750457763672,0.4852631092071533,55.78053593635559
8,65536,4,0.0021409988403320312,0.25945019721984863,0.6279869079589844,0.5028998851776123,56.18247199058533
9,65536,4,0.002237081527709961,0.2645289897918701,0.8176400661468506,0.545414924621582,55.79894399642944
10,65536,4,0.0022170543670654297,0.26239490509033203,0.530297040939331,0.5555670261383057,55.771857023239136
1,65536,5,0.0027158260345458984,0.4055471420288086,0.9390339851379395,0.6384310722351074,85.3078339099884
2,65536,5,0.014706134796142578,0.401594877243042,0.8880460262298584,0.6115670204162598,85.4494559764862
3,65536,5,0.0027451515197753906,0.33867597579956055,1.0868539810180664,0.5804479122161865,85.9279670715332
4,65536,5,0.0027649402618408203,0.33574795722961426,0.8060121536254883,0.6144199371337891,84.97860789299011
5,65536,5,0.0028090476989746094,0.4028449058532715,0.75217604637146,0.629033088684082,85.52750396728516
6,65536,5,0.0027391910552978516,0.32646679878234863,0.8096041679382324,0.6623580455780029,85.56497287750244
7,65536,5,0.002743959426879883,0.3603229522705078,0.8864800930023193,0.6485629081726074,84.89949607849121
8,65536,5,0.0026950836181640625,0.40460991859436035,0.7056729793548584,0.6328260898590088,85.34095001220703
9,65536,5,0.002714872360229492,0.33011507987976074,0.8814289569854736,0.646704912185669,85.44515013694763
10,65536,5,0.0027070045471191406,0.33446788787841797,0.8584580421447754,0.5929269790649414,84.74778389930725
1,131072,2,0.14138007164001465,1.1057450771331787,0.8939340114593506,0.7755908966064453,66.59959506988525
2,131072,2,0.0023260116577148438,0.29900693893432617,0.6292779445648193,0.7192211151123047,65.03773498535156
3,131072,2,0.0021390914916992188,0.295212984085083,0.8777749538421631,0.7377440929412842,65.2595739364624
4,131072,2,0.002110004425048828,0.29863500595092773,0.736752986907959,0.7166109085083008,64.24351000785828
5,131072,2,0.002213001251220703,0.3503439426422119,0.81260085105896,0.698573112487793,64.35759806632996
6,131072,2,0.0021810531616210938,0.2969667911529541,0.6714742183685303,0.7094569206237793,65.28105688095093
7,131072,2,0.0022280216217041016,0.3061680793762207,0.8831448554992676,0.7163510322570801,64.63791513442993
8,131072,2,0.002170085906982422,0.29543209075927734,0.8583929538726807,0.7440898418426514,65.95855021476746
9,131072,2,0.0021719932556152344,0.35817813873291016,0.8309569358825684,0.7127161026000977,65.27308392524719
10,131072,2,0.0021820068359375,0.2992410659790039,0.8461918830871582,0.6961162090301514,66.03634095191956
1,131072,3,0.003208160400390625,0.4927659034729004,1.2190711498260498,1.0416748523712158,107.73359394073486
2,131072,3,0.0032999515533447266,0.42373108863830566,1.195462942123413,1.032844066619873,107.97679805755615
3,131072,3,0.003201007843017578,0.495542049407959,1.2355518341064453,1.0606820583343506,107.8779411315918
4,131072,3,0.0032548904418945312,0.42316102981567383,1.3288841247558594,1.052793025970459,107.29617094993591
5,131072,3,0.0031311511993408203,0.4963548183441162,0.9169650077819824,1.0397930145263672,108.05548214912415
6,131072,3,0.0032858848571777344,0.5162699222564697,1.0283432006835938,1.066781997680664,108.03426599502563
7,131072,3,0.003178834915161133,0.4975581169128418,0.9194400310516357,1.040705919265747,107.50796103477478
8,131072,3,0.0033380985260009766,0.4217710494995117,1.2507879734039307,1.0547208786010742,107.99894118309021
9,131072,3,0.003268003463745117,0.5090301036834717,0.7322750091552734,1.036160945892334,107.90523600578308
10,131072,3,0.003275156021118164,0.4254729747772217,1.292370080947876,1.105376958847046,108.44059896469116
1,131072,4,0.004328012466430664,0.6379098892211914,1.6199710369110107,1.3813061714172363,171.37381792068481
2,131072,4,0.004308938980102539,0.6042430400848389,1.47011399269104,1.398042917251587,171.39398407936096
3,131072,4,0.004460811614990234,0.562309980392456,1.551589012145996,1.4383180141448975,171.04827618598938
4,131072,4,0.0042650699615478516,0.5682840347290039,1.6145789623260498,1.4285519123077393,170.82411098480225
5,131072,4,0.004210948944091797,0.5677671432495117,1.7207269668579102,1.4353439807891846,171.24133801460266
6,131072,4,0.004251003265380859,0.5702438354492188,1.3210690021514893,1.4586169719696045,171.35152506828308
7,131072,4,0.004354000091552734,0.5623519420623779,1.6002821922302246,1.4094059467315674,171.24681186676025
8,131072,4,0.004261016845703125,0.5644569396972656,1.6721971035003662,1.3772978782653809,171.93623304367065
9,131072,4,0.004352092742919922,0.5731749534606934,1.411302089691162,1.441622018814087,170.73959183692932
10,131072,4,0.00433802604675293,0.5706748962402344,1.3895440101623535,1.4211089611053467,171.88457894325256
1,131072,5,0.005627870559692383,0.7984011173248291,2.042003870010376,1.6829731464385986,257.6452488899231
2,131072,5,0.00564885139465332,0.8066089153289795,1.9287750720977783,1.710845947265625,255.62040305137634
3,131072,5,0.005455970764160156,0.8155550956726074,1.48191499710083,1.6935160160064697,254.69943594932556
4,131072,5,0.005341053009033203,0.6938939094543457,2.010011911392212,1.777494192123413,254.19376587867737
5,131072,5,0.005486965179443359,0.6979701519012451,1.7116260528564453,1.7859869003295898,254.55692291259766
6,131072,5,0.005291938781738281,0.698573112487793,1.8283679485321045,1.8107531070709229,253.49190187454224
7,131072,5,0.005400896072387695,0.8002049922943115,1.6902201175689697,1.690760850906372,252.5655391216278
8,131072,5,0.0055179595947265625,0.6984081268310547,1.799454927444458,1.7943861484527588,253.6470239162445
9,131072,5,0.005342960357666016,0.6967010498046875,1.7577979564666748,1.7700071334838867,255.68263292312622
10,131072,5,0.005280971527099609,0.7043659687042236,1.8666820526123047,1.8059608936309814,254.83381915092468
1,262144,2,0.1424729824066162,1.4569921493530273,2.166372060775757,2.3021957874298096,0.0
2,262144,2,0.0043489933013916016,0.6389510631561279,1.687920093536377,2.1151859760284424,0.0
3,262144,2,0.004246950149536133,0.6457760334014893,1.6991419792175293,2.0596699714660645,0.0
4,262144,2,0.004113912582397461,0.6349139213562012,1.8091611862182617,2.1335058212280273,0.0
5,262144,2,0.004168033599853516,0.64255690574646,1.7464931011199951,2.0860648155212402,0.0
6,262144,2,0.004290103912353516,0.6372799873352051,1.7786369323730469,2.21856689453125,0.0
7,262144,2,0.004282951354980469,0.6351649761199951,1.7599658966064453,2.1069061756134033,0.0
8,262144,2,0.004213094711303711,0.6421818733215332,1.2689261436462402,2.0932228565216064,0.0
9,262144,2,0.004197120666503906,0.6511950492858887,1.744494915008545,2.1440038681030273,0.0
10,262144,2,0.004261016845703125,0.6540100574493408,1.1743638515472412,2.0905160903930664,0.0
1,262144,3,0.00647282600402832,0.9836239814758301,2.629589080810547,3.2466440200805664,0.0
2,262144,3,0.006480216979980469,0.9526228904724121,2.5783069133758545,3.225954055786133,0.0
3,262144,3,0.006372928619384766,0.9598841667175293,2.0384860038757324,3.305428981781006,0.0
4,262144,3,0.006239891052246094,0.935370922088623,2.6404831409454346,3.2243449687957764,0.0
5,262144,3,0.00621795654296875,0.8773579597473145,2.7639451026916504,3.2300150394439697,0.0
6,262144,3,0.007017850875854492,0.971696138381958,2.4311580657958984,3.1547927856445312,0.0
7,262144,3,0.0064580440521240234,0.9524891376495361,2.65332293510437,3.241563081741333,0.0
8,262144,3,0.0063991546630859375,0.9492700099945068,2.628355026245117,3.192408800125122,0.0
9,262144,3,0.006302833557128906,0.9712300300598145,2.1517791748046875,3.2414867877960205,0.0
10,262144,3,0.006475925445556641,0.9555931091308594,2.706007957458496,3.249379873275757,0.0
1,262144,4,0.009498834609985352,1.2357048988342285,3.075608968734741,4.403604984283447,0.0
2,262144,4,0.009032011032104492,1.294360876083374,3.441901922225952,4.260780096054077,0.0
3,262144,4,0.00877690315246582,1.2909049987792969,3.3775460720062256,4.296241998672485,0.0
4,262144,4,0.008408069610595703,1.2946419715881348,3.4623279571533203,4.31810998916626,0.0
5,262144,4,0.008630037307739258,1.3053719997406006,3.4288041591644287,4.295139789581299,0.0
6,262144,4,0.008945941925048828,1.2951231002807617,3.56830096244812,4.253030061721802,0.0
7,262144,4,0.008777141571044922,1.3265910148620605,3.3089230060577393,4.313252925872803,0.0
8,262144,4,0.00878596305847168,1.312788963317871,3.527703046798706,4.310955047607422,0.0
9,262144,4,0.008760929107666016,1.343489170074463,3.437044858932495,4.285908937454224,0.0
10,262144,4,0.008917093276977539,1.291445016860962,3.166613817214966,4.268805027008057,0.0
1,262144,5,0.011049032211303711,1.5908000469207764,4.3927998542785645,5.561878204345703,0.0
2,262144,5,0.010734796524047852,1.624979019165039,4.426403999328613,5.439354181289673,0.0
3,262144,5,0.011002779006958008,1.576355218887329,4.389113903045654,5.500462055206299,0.0
4,262144,5,0.010893106460571289,1.6028320789337158,4.529294013977051,5.426297903060913,0.0
5,262144,5,0.010931015014648438,1.5936241149902344,4.314831972122192,5.440354824066162,0.0
6,262144,5,0.010838031768798828,1.6496059894561768,4.470747947692871,5.399343967437744,0.0
7,262144,5,0.011201858520507812,1.5837571620941162,3.9988858699798584,5.421999931335449,0.0
8,262144,5,0.011009931564331055,1.5851330757141113,4.498199939727783,5.397364139556885,0.0
9,262144,5,0.011776924133300781,1.5889711380004883,4.157627820968628,5.484544992446899,0.0
10,262144,5,0.010965824127197266,1.5618181228637695,3.8019309043884277,5.422593116760254,0.0
1,524288,2,0.008898019790649414,1.3729948997497559,3.265511989593506,7.45254111289978,0.0
2,524288,2,0.008939981460571289,1.4340181350708008,3.306365966796875,7.449981927871704,0.0
3,524288,2,0.009696006774902344,1.4626448154449463,3.4487011432647705,7.369771957397461,0.0
4,524288,2,0.008992910385131836,1.3990390300750732,3.161586046218872,7.581015110015869,0.0
5,524288,2,0.00892496109008789,1.278228998184204,3.4558470249176025,7.327003002166748,0.0
6,524288,2,0.008848190307617188,1.443739891052246,3.313318967819214,7.317183017730713,0.0
7,524288,2,0.009282112121582031,1.4660029411315918,3.285705089569092,7.353229999542236,0.0
8,524288,2,0.009242057800292969,1.4526870250701904,2.201184034347534,7.427342891693115,0.0
9,524288,2,0.009418010711669922,1.4549360275268555,3.6252501010894775,7.430536985397339,0.0
10,524288,2,0.009588003158569336,1.4727461338043213,3.291363000869751,7.535352945327759,0.0
1,524288,3,0.0136871337890625,2.0821609497070312,5.030745983123779,11.22816514968872,0.0
2,524288,3,0.014230966567993164,2.1733238697052,5.022394180297852,11.230700016021729,0.0
3,524288,3,0.013751983642578125,2.052237033843994,3.6950747966766357,11.158770084381104,0.0
4,524288,3,0.013454914093017578,2.177027940750122,4.923975229263306,11.124389886856079,0.0
5,524288,3,0.013700008392333984,2.091970205307007,5.2608418464660645,11.322066068649292,0.0
6,524288,3,0.013679027557373047,2.151790142059326,4.754711866378784,11.229027032852173,0.0
7,524288,3,0.014201164245605469,2.1245429515838623,5.155117988586426,11.102849960327148,0.0
8,524288,3,0.01498103141784668,2.1043529510498047,4.906031131744385,11.035763025283813,0.0
9,524288,3,0.019288063049316406,2.157559871673584,5.226891994476318,11.134966135025024,0.0
10,524288,3,0.013830184936523438,2.0953369140625,5.025645971298218,11.282776117324829,0.0
1,524288,4,0.018426895141601562,2.822993040084839,6.399147033691406,15.1876699924469,0.0
2,524288,4,0.023907184600830078,2.8306939601898193,7.075333833694458,14.721005201339722,0.0
3,524288,4,0.020534038543701172,2.8074541091918945,6.691774845123291,14.80262017250061,0.0
4,524288,4,0.018281936645507812,2.8366620540618896,6.53889012336731,14.691702842712402,0.0
5,524288,4,0.018208980560302734,2.8136141300201416,6.783056974411011,14.794661045074463,0.0
6,524288,4,0.018139123916625977,2.8235669136047363,6.565235137939453,14.911914825439453,0.0
7,524288,4,0.018031835556030273,2.79209303855896,6.38065505027771,15.281599044799805,0.0
8,524288,4,0.020734071731567383,2.796942949295044,6.09586501121521,14.789865016937256,0.0
9,524288,4,0.018560171127319336,2.793591022491455,6.49940299987793,14.904181003570557,0.0
10,524288,4,0.018503189086914062,2.8395869731903076,6.634644031524658,15.117143869400024,0.0
1,524288,5,0.026680946350097656,3.5230889320373535,7.884196996688843,18.930365085601807,0.0
2,524288,5,0.025326967239379883,3.455220937728882,8.545167922973633,18.575459957122803,0.0
3,524288,5,0.023295164108276367,3.52148699760437,8.058089017868042,18.115208864212036,0.0
4,524288,5,0.024895906448364258,3.471740961074829,8.325138092041016,18.409206867218018,0.0
5,524288,5,0.02587413787841797,3.517589807510376,8.115092992782593,18.2154541015625,0.0
6,524288,5,0.02227616310119629,3.4149060249328613,8.470578908920288,18.51529598236084,0.0
7,524288,5,0.023884057998657227,3.5429229736328125,8.27470588684082,18.21742010116577,0.0
8,524288,5,0.028139114379882812,3.4477241039276123,6.931481838226318,18.34164309501648,0.0
9,524288,5,0.023273944854736328,3.4967870712280273,8.082547903060913,18.411614179611206,0.0
10,524288,5,0.023080110549926758,3.4704370498657227,8.176370859146118,18.511840105056763,0.0
1,1048576,2,0.018305063247680664,2.978282928466797,5.665380001068115,27.518449068069458,0.0
2,1048576,2,0.01874685287475586,3.158468008041382,5.948247194290161,24.79294180870056,0.0
3,1048576,2,0.02367091178894043,3.1751561164855957,5.863116979598999,25.283102989196777,0.0
4,1048576,2,0.018664121627807617,3.164655923843384,5.98865008354187,24.861832857131958,0.0
5,1048576,2,0.02677607536315918,3.195560932159424,6.2219460010528564,24.834075212478638,0.0
6,1048576,2,0.023386001586914062,3.1706550121307373,6.304098129272461,24.28179097175598,0.0
7,1048576,2,0.019336938858032227,3.1991429328918457,6.024075031280518,24.80950403213501,0.0
8,1048576,2,0.018823862075805664,3.172077178955078,5.9388108253479,25.50192618370056,0.0
9,1048576,2,0.019542932510375977,3.185669183731079,6.010080814361572,25.910135984420776,0.0
10,1048576,2,0.018256187438964844,3.138657808303833,5.996263027191162,26.10376214981079,0.0
1,1048576,3,0.028303146362304688,4.515031814575195,8.561300992965698,39.128894090652466,0.0
2,1048576,3,0.027846097946166992,4.615097999572754,9.080527067184448,36.03323793411255,0.0
3,1048576,3,0.029556989669799805,4.638976097106934,8.87233591079712,36.28447508811951,0.0
4,1048576,3,0.027642011642456055,4.60775899887085,8.886820077896118,36.57607579231262,0.0
5,1048576,3,0.036518096923828125,4.586220026016235,8.87435007095337,36.83529186248779,0.0
6,1048576,3,0.027978897094726562,4.575919151306152,9.03629183769226,37.65143609046936,0.0
7,1048576,3,0.029486894607543945,4.697997093200684,9.119869947433472,37.09796190261841,0.0
8,1048576,3,0.028467893600463867,4.617552042007446,8.756251096725464,36.84708094596863,0.0
9,1048576,3,0.02804112434387207,4.609109878540039,9.155822038650513,36.04693412780762,0.0
10,1048576,3,0.028408050537109375,4.649819850921631,9.476673126220703,36.73847007751465,0.0
1,1048576,4,0.041316986083984375,5.974579811096191,11.896077156066895,51.990543842315674,0.0
2,1048576,4,0.037178993225097656,5.976639986038208,12.03398609161377,50.20159101486206,0.0
3,1048576,4,0.037908077239990234,5.983384847640991,12.32279109954834,49.38029098510742,0.0
4,1048576,4,0.04154396057128906,5.97254204750061,11.92530107498169,51.18006610870361,0.0
5,1048576,4,0.037412166595458984,5.998538970947266,12.296886920928955,51.16201615333557,0.0
6,1048576,4,0.03778386116027832,6.092546224594116,10.047327995300293,48.78356599807739,0.0
7,1048576,4,0.036978960037231445,5.9757080078125,12.126146078109741,50.914427042007446,0.0
8,1048576,4,0.040361881256103516,6.072022199630737,11.530874967575073,49.35823202133179,0.0
9,1048576,4,0.03923606872558594,5.944820880889893,12.585455894470215,50.650596141815186,0.0
10,1048576,4,0.04076194763183594,6.081425905227661,11.332691192626953,52.95454287528992,0.0
1,1048576,5,0.04878807067871094,7.400579929351807,15.011183023452759,63.76831603050232,0.0
2,1048576,5,0.05101299285888672,7.35648512840271,13.859055042266846,63.159055948257446,0.0
3,1048576,5,0.049479007720947266,7.404322147369385,15.388579845428467,65.75521898269653,0.0
4,1048576,5,0.04805898666381836,7.431827068328857,15.260212898254395,66.18617010116577,0.0
5,1048576,5,0.04677700996398926,7.340167999267578,14.625287055969238,62.920570850372314,0.0
6,1048576,5,0.05324506759643555,7.419281959533691,14.78840184211731,62.68340611457825,0.0
7,1048576,5,0.05313587188720703,7.3321990966796875,15.227452039718628,64.05055904388428,0.0
8,1048576,5,0.04800701141357422,7.371458053588867,14.764631032943726,65.47781991958618,0.0
9,1048576,5,0.04745197296142578,7.381665945053101,15.535423994064331,62.48040318489075,0.0
10,1048576,5,0.04711294174194336,7.436589956283569,15.352149963378906,66.3312349319458,0.0